date,slice_label,OT
1641448793975 ,20,1.024081588
1641448793985 ,20,1.004172802
1641448793995 ,20,1.056184053
1641448794005 ,20,1.030631304
1641448794015 ,20,0.995275021
1641448794025 ,20,0.978725433
1641448794035 ,20,0.938674569
1641448794045 ,20,1.026790857
1641448794055 ,20,1.015166521
1641448794065 ,20,1.052680254
1641448794075 ,20,1.007547736
1641448794085 ,20,0.962053418
1641448794095 ,20,0.965433061
1641448794105 ,20,0.965192139
1641448794115 ,20,0.985955238
1641448794125 ,20,0.917347431
1641448794135 ,20,0.941775203
1641448794145 ,20,0.957114756
1641448794155 ,20,0.991608918
1641448794165 ,20,0.992318511
1641448794175 ,20,1.023450255
1641448794185 ,20,1.018691897
1641448794195 ,20,1.013351321
1641448794205 ,20,1.005733132
1641448794215 ,20,0.995252728
1641448794225 ,20,0.958377898
1641448794235 ,20,0.949851155
1641448794245 ,20,0.954032063
1641448794255 ,20,0.946955204
1641448794265 ,20,0.955126047
1641448794275 ,20,0.969115376
1641448794285 ,20,1.036735892
1641448794295 ,20,1.022075534
1641448794305 ,20,1.011452794
1641448794315 ,20,0.948927224
1641448794325 ,20,0.970928788
1641448794335 ,20,0.92334938
1641448794345 ,20,0.924259305
1641448794355 ,20,0.942488134
1641448794365 ,20,0.947482705
1641448794375 ,20,0.993376017
1641448794385 ,20,1.01665473
1641448794395 ,20,1.004356384
1641448794405 ,20,0.966015458
1641448794415 ,20,0.946495116
1641448794425 ,20,0.944087148
1641448794435 ,20,0.929766536
1641448794445 ,20,0.921391606
1641448794455 ,20,0.946062565
1641448794465 ,20,0.976997614
1641448794475 ,20,0.978540778
1641448794485 ,20,0.988752365
1641448794495 ,20,0.980163097
1641448794505 ,20,1.023563743
1641448794515 ,20,0.960319161
1641448794525 ,20,0.95833534
1641448794535 ,20,0.907589614
1641448794545 ,20,0.94250977
1641448794555 ,20,0.966506481
1641448794565 ,20,0.998095036
1641448794575 ,20,1.098399878
1641448794585 ,20,1.049360991
1641448794595 ,20,0.915066481
1641448794605 ,20,0.675625145
1641448794615 ,20,0.718565106
1641448794625 ,20,0.62285316
1641448794635 ,20,0.714588761
1641448794645 ,20,0.662620664
1641448794655 ,20,0.692694008
1641448794665 ,20,0.684372187
1641448794675 ,20,0.626796901
1641448794685 ,20,0.622803152
1641448794695 ,20,0.611990213
1641448794705 ,20,0.618196428
1641448794715 ,20,0.589460969
1641448794725 ,20,0.680869818
1641448794735 ,20,0.657441795
1641448794745 ,20,0.662378788
1641448794755 ,20,0.667788863
1641448794765 ,20,0.613224804
1641448794775 ,20,0.620690465
1641448794785 ,20,0.642713845
1641448794795 ,20,0.596614361
1641448794805 ,20,0.65376395
1641448794815 ,20,0.620138347
1641448794825 ,20,0.673149645
1641448794835 ,20,0.614380062
1641448794845 ,20,0.6419577
1641448794855 ,20,0.574419737
1641448794865 ,20,0.581443548
1641448794875 ,20,0.642185867
1641448794885 ,20,0.657126307
1641448794895 ,20,0.822463036
1641448794905 ,20,0.818419278
1641448794915 ,20,0.938563168
1641448794925 ,20,0.948074579
1641448794935 ,20,0.989904344
1641448794945 ,20,1.017490745
1641448794955 ,20,0.992139697
1641448794965 ,20,1.061542153
1641448794975 ,20,1.008702397
1641448794985 ,20,1.106081963
1641448794995 ,20,1.008896232
1641448795005 ,20,1.017664194
1641448795015 ,20,0.920008719
1641448795025 ,20,0.941098452
1641448795035 ,20,0.913197041
1641448795045 ,20,0.94352144
1641448795055 ,20,0.959442198
1641448795065 ,20,0.95471555
1641448795075 ,20,0.959729135
1641448795085 ,20,0.880664051
1641448795095 ,20,0.906264484
1641448795105 ,20,0.837693691
1641448795115 ,20,0.884543598
1641448795125 ,20,0.843176007
1641448795135 ,20,0.940385997
1641448795145 ,20,0.928882778
1641448795155 ,20,0.953212917
1641448795165 ,20,0.983843923
1641448795175 ,20,0.889449596
1641448795185 ,20,0.91688478
1641448795195 ,20,0.851954818
1641448795205 ,20,0.906054556
1641448795215 ,20,0.923744202
1641448795225 ,20,0.962448895
1641448795235 ,20,1.00070703
1641448795245 ,20,0.951623976
1641448795255 ,20,0.923798501
1641448795265 ,20,0.870817244
1641448795275 ,20,0.89812845
1641448795285 ,20,0.880144954
1641448795295 ,20,0.87965858
1641448795305 ,20,0.90163362
1641448795315 ,20,0.869939208
1641448795325 ,20,0.828078747
1641448795335 ,20,0.798929751
1641448795345 ,20,0.802899659
1641448795355 ,20,0.784507573
1641448795365 ,20,0.833100855
1641448795375 ,20,0.804423153
1641448795385 ,20,0.789793491
1641448795395 ,20,0.751566708
1641448795405 ,20,0.69895488
1641448795415 ,20,0.6995911
1641448795425 ,20,0.651689172
1641448795435 ,20,0.6704247
1641448795445 ,20,0.681378186
1641448795455 ,20,0.662309825
1641448795465 ,20,0.633847415
1641448795475 ,20,0.60945338
1641448795485 ,20,0.578752279
1641448795495 ,20,0.576538503
1641448795505 ,20,0.569339812
1641448795515 ,20,0.618981421
1641448795525 ,20,0.597354949
1641448795535 ,20,0.562271178
1641448795545 ,20,0.560904384
1641448795555 ,20,0.545527399
1641448795565 ,20,0.542776644
1641448795575 ,20,0.564786732
1641448795585 ,20,0.600438833
1641448795595 ,20,0.571818054
1641448795605 ,20,0.534584284
1641448795615 ,20,0.509988368
1641448795625 ,20,0.543319106
1641448795635 ,20,0.564619958
1641448795645 ,20,0.590599895
1641448795655 ,20,0.583005607
1641448795665 ,20,0.569874227
1641448795675 ,20,0.51496923
1641448795685 ,20,0.510482132
1641448795695 ,20,0.570986331
1641448795705 ,20,0.570651412
1641448795715 ,20,0.584883571
1641448795725 ,20,0.55098933
1641448795735 ,20,0.529016018
1641448795745 ,20,0.544401884
1641448795755 ,20,0.533680618
1641448795765 ,20,0.574448824
1641448795775 ,21,0.609635651
1641448795785 ,21,0.598478734
1641448795795 ,21,0.587783456
1641448795805 ,21,0.550253272
1641448795815 ,21,0.542926311
1641448795825 ,21,0.538015068
1641448795835 ,21,0.545530736
1641448795845 ,21,0.588649094
1641448795855 ,21,0.580278456
1641448795865 ,21,0.559743524
1641448795875 ,21,0.539553881
1641448795885 ,21,0.52081269
1641448795895 ,21,0.548732758
1641448795905 ,21,0.59487164
1641448795915 ,21,0.57017082
1641448795925 ,21,0.536509216
1641448795935 ,21,0.534151554
1641448795945 ,21,0.532250464
1641448795955 ,21,0.550776899
1641448795965 ,21,0.570349216
1641448795975 ,21,0.581114233
1641448795985 ,21,0.575982094
1641448795995 ,21,0.55242449
1641448796005 ,21,0.531347871
1641448796015 ,21,0.533571839
1641448796025 ,21,0.53862083
1641448796035 ,21,0.584555864
1641448796045 ,21,0.598654985
1641448796055 ,21,0.55022788
1641448796065 ,21,0.533927619
1641448796075 ,21,0.521470189
1641448796085 ,21,0.567001164
1641448796095 ,21,0.576090515
1641448796105 ,21,0.598001957
1641448796115 ,21,0.570164859
1641448796125 ,21,0.518392742
1641448796135 ,21,0.548379362
1641448796145 ,21,0.550354719
1641448796155 ,21,0.583330512
1641448796165 ,21,0.566648543
1641448796175 ,21,0.568595171
1641448796185 ,21,0.537483811
1641448796195 ,21,0.569632769
1641448796205 ,21,0.544960678
1641448796215 ,21,0.523415744
1641448796225 ,21,0.562052727
1641448796235 ,21,0.586758316
1641448796245 ,21,0.583249748
1641448796255 ,21,0.552551389
1641448796265 ,21,0.534770489
1641448796275 ,21,0.560009062
1641448796285 ,21,0.566388369
1641448796295 ,21,0.579784036
1641448796305 ,21,0.602736592
1641448796315 ,21,0.56459862
1641448796325 ,21,0.695928156
1641448796335 ,21,0.579215109
1641448796345 ,21,0.657321513
1641448796355 ,21,0.668671906
1641448796365 ,21,0.668857098
1641448796375 ,21,0.737431824
1641448796385 ,21,0.636002064
1641448796395 ,21,0.722461224
1641448796405 ,21,0.645548403
1641448796415 ,21,0.733098745
1641448796425 ,21,0.615532517
1641448796435 ,21,0.710047841
1641448796445 ,21,0.615404844
1641448796455 ,21,0.687870443
1641448796465 ,21,0.635282636
1641448796475 ,21,0.687329471
1641448796485 ,21,0.67855823
1641448796495 ,21,0.694780469
1641448796505 ,21,0.727562129
1641448796515 ,21,0.665172637
1641448796525 ,21,0.724116027
1641448796535 ,21,0.590919733
1641448796545 ,21,0.736716926
1641448796555 ,21,0.620431066
1641448796565 ,21,0.735628784
1641448796575 ,21,0.646394491
1641448796585 ,21,0.751843512
1641448796595 ,21,0.655691445
1641448796605 ,21,0.700789332
1641448796615 ,21,0.688989997
1641448796625 ,21,0.597671092
1641448796635 ,21,0.751706243
1641448796645 ,21,0.629829586
1641448796655 ,21,0.790943086
1641448796665 ,21,0.616986573
1641448796675 ,21,0.735764623
1641448796685 ,21,0.632502258
1641448796695 ,21,0.636852562
1641448796705 ,21,0.648622274
1641448796715 ,21,0.671256185
1641448796725 ,21,0.757534444
1641448796735 ,21,0.662905097
1641448796745 ,21,0.719016552
1641448796755 ,21,0.620685041
1641448796765 ,21,0.667834342
1641448796775 ,21,0.608317852
1641448796785 ,21,0.686662138
1641448796795 ,21,0.691083729
1641448796805 ,21,0.73179245
1641448796815 ,21,0.666379273
1641448796825 ,21,0.700843334
1641448796835 ,21,0.60920769
1641448796845 ,21,0.635244966
1641448796855 ,21,0.731702626
1641448796865 ,21,0.666588128
1641448796875 ,21,0.752339482
1641448796885 ,21,0.630975485
1641448796895 ,21,0.751194179
1641448796905 ,21,0.579316258
1641448796915 ,21,0.698641181
1641448796925 ,21,0.64059782
1641448796935 ,21,0.713440061
1641448796945 ,21,0.731289208
1641448796955 ,21,0.67279911
1641448796965 ,21,0.738243937
1641448796975 ,21,0.579626739
1641448796985 ,21,0.709149957
1641448796995 ,21,0.583613873
1641448797005 ,21,0.707062066
1641448797015 ,21,0.628363609
1641448797025 ,21,0.719693542
1641448797035 ,21,0.645831883
1641448797045 ,21,0.637304842
1641448797055 ,21,0.602741718
1641448797065 ,21,0.694453537
1641448797075 ,21,0.700793326
1641448797085 ,21,0.692961693
1641448797095 ,21,0.745367229
1641448797105 ,21,0.72320658
1641448797115 ,21,0.683498561
1641448797125 ,21,0.604117393
1641448797135 ,21,0.708443224
1641448797145 ,21,0.592950404
1641448797155 ,21,0.775082827
1641448797165 ,21,0.674357474
1641448797175 ,21,0.80329448
1641448797185 ,21,0.646899045
1641448797195 ,21,0.674444735
1641448797205 ,21,0.662097216
1641448797215 ,21,0.631810725
1641448797225 ,21,0.752561212
1641448797235 ,21,0.659104288
1641448797245 ,21,0.806895137
1641448797255 ,21,0.615421236
1641448797265 ,21,0.739645541
1641448797275 ,21,0.577738762
1641448797285 ,21,0.683572233
1641448797295 ,21,0.652502418
1641448797305 ,21,0.694551051
1641448797315 ,21,0.71648711
1641448797325 ,21,0.678607881
1641448797335 ,21,0.7420699
1641448797345 ,21,0.632739305
1641448797355 ,21,0.707839012
1641448797365 ,21,0.611036062
1641448797375 ,21,0.713390172
1641448797385 ,21,0.64958638
1641448797395 ,21,0.769044816
1641448797405 ,21,0.673782885
1641448797415 ,21,0.717828333
1641448797425 ,21,0.675696373
1641448797435 ,21,0.690819502
1641448797445 ,21,0.666377068
1641448797455 ,21,0.632315338
1641448797465 ,21,0.710257769
1641448797475 ,21,0.620343924
1641448797485 ,21,0.722429037
1641448797495 ,21,0.648262024
1641448797505 ,21,0.713217437
1641448797515 ,21,0.654854715
1641448797525 ,21,0.606798351
1641448797535 ,21,0.588699222
1641448797545 ,21,0.580928147
1641448797555 ,21,0.608331382
1641448797565 ,21,0.607308626
1641448797575 ,21,0.581332386
1641448797585 ,21,0.557961524
1641448797595 ,21,0.532041311
1641448797605 ,21,0.555413365
1641448797615 ,21,0.57151252
1641448797625 ,21,0.579977751
1641448797635 ,21,0.566091537
1641448797645 ,21,0.549844801
1641448797655 ,21,0.536217153
1641448797665 ,21,0.529559731
1641448797675 ,21,0.584575772
1641448797685 ,21,0.581797838
1641448797695 ,21,0.574936628
1641448797705 ,21,0.548723042
1641448797715 ,21,0.540012598
1641448797725 ,21,0.536775053
1641448797735 ,21,0.539179802
1641448797745 ,21,0.589218616
1641448797755 ,21,0.591258824
1641448797765 ,21,0.554724455
1641448797775 ,21,0.517428935
1641448797785 ,21,0.543273628
1641448797795 ,21,0.53838402
1641448797805 ,21,0.579382718
1641448797815 ,21,0.590685189
1641448797825 ,21,0.591940641
1641448797835 ,21,0.568721116
1641448797845 ,21,0.538633049
1641448797855 ,21,0.523415685
1641448797865 ,21,0.539581418
1641448797875 ,21,0.565595627
1641448797885 ,21,0.587942123
1641448797895 ,21,0.601193249
1641448797905 ,21,0.741710603
1641448797915 ,21,0.844340086
1641448797925 ,21,0.975886226
1641448797935 ,21,1.040057778
1641448797945 ,21,1.174282074
1641448797955 ,21,1.230432749
1641448797965 ,21,1.331204653
1641448797975 ,21,1.296763182
1641448797985 ,21,1.332209349
1641448797995 ,21,1.276165843
1641448798005 ,21,1.366011262
1641448798015 ,21,1.364447117
1641448798025 ,21,1.42257905
1641448798035 ,21,1.357265115
1641448798045 ,21,1.32015276
1641448798055 ,21,1.272489071
1641448798065 ,21,1.235723138
1641448798075 ,21,1.288101673
1641448798085 ,21,1.222119927
1641448798095 ,21,1.300413609
1641448798105 ,21,1.262281418
1641448798115 ,21,1.342303514
1641448798125 ,21,1.308465481
1641448798135 ,21,1.318229437
1641448798145 ,21,1.284181833
1641448798155 ,21,1.237639785
1641448798165 ,21,1.289681554
1641448798175 ,21,1.206252694
1641448798185 ,21,1.212054372
1641448798195 ,21,1.211052656
1641448798205 ,21,1.293915987
1641448798215 ,21,1.31671834
1641448798225 ,21,1.373991847
1641448798235 ,21,1.309051037
1641448798245 ,21,1.36378324
1641448798255 ,21,1.277494788
1641448798265 ,21,1.279035687
1641448798275 ,21,1.191698074
1641448798285 ,21,1.222396851
1641448798295 ,21,1.251114368
1641448798305 ,21,1.269591808
1641448798315 ,21,1.346204877
1641448798325 ,21,1.29490149
1641448798335 ,21,1.341525674
1641448798345 ,21,1.196662903
1641448798355 ,21,1.246614218
1641448798365 ,21,1.205894351
1641448798375 ,21,1.218518138
1641448798385 ,21,1.305157423
1641448798395 ,21,1.264050841
1641448798405 ,21,1.332729697
1641448798415 ,21,1.275285244
1641448798425 ,21,1.304023743
1641448798435 ,21,1.286349893
1641448798445 ,21,1.331571817
1641448798455 ,21,1.282612443
1641448798465 ,21,1.246564388
1641448798475 ,21,1.190940142
1641448798485 ,21,1.178250313
1641448798495 ,21,1.212300181
1641448798505 ,21,1.271445513
1641448798515 ,21,1.293816328
1641448798525 ,21,1.322376132
1641448798535 ,21,1.27751565
1641448798545 ,21,1.268463731
1641448798555 ,21,1.209105372
1641448798565 ,21,1.197891593
1641448798575 ,21,1.19651413
1641448798585 ,21,1.195671797
1641448798595 ,21,1.28623724
1641448798605 ,21,1.2581321
1641448798615 ,21,1.285949349
1641448798625 ,21,1.247552156
1641448798635 ,21,1.20774436
1641448798645 ,21,1.189976215
1641448798655 ,21,1.172304511
1641448798665 ,21,1.219970822
1641448798675 ,21,1.202082157
1641448798685 ,21,1.245245814
1641448798695 ,21,1.264961004
1641448798705 ,21,1.273136735
1641448798715 ,21,1.283318758
1641448798725 ,21,1.271553516
1641448798735 ,21,1.260443091
1641448798745 ,21,1.191552043
1641448798755 ,21,1.18385148
1641448798765 ,21,1.194945812
1641448798775 ,21,1.152977109
1641448798785 ,21,1.181657076
1641448798795 ,21,1.205762744
1641448798805 ,21,1.266738534
1641448798815 ,21,1.21390903
1641448798825 ,21,1.274725676
1641448798835 ,21,1.24760294
1641448798845 ,21,1.249444962
1641448798855 ,21,1.216490626
1641448798865 ,21,1.173590899
1641448798875 ,21,1.166380763
1641448798885 ,21,1.135173559
1641448798895 ,21,1.200687051
1641448798905 ,21,1.232070923
1641448798915 ,21,1.251699448
1641448798925 ,21,1.24603498
1641448798935 ,21,1.190514326
1641448798945 ,21,1.212785006
1641448798955 ,21,1.12144649
1641448798965 ,21,1.137359262
1641448798975 ,21,1.136734843
1641448798985 ,21,1.205543518
1641448798995 ,21,1.241120338
1641448799005 ,21,1.262008429
1641448799015 ,21,1.261890292
1641448799025 ,21,1.202092171
1641448799035 ,21,1.161916256
1641448799045 ,21,1.121175528
1641448799055 ,21,1.117563486
1641448799065 ,21,1.085908532
1641448799075 ,21,0.882012308
1641448799085 ,21,0.770246506
1641448799095 ,21,0.691128016
1641448799105 ,21,0.651399195
1641448799115 ,21,0.637683392
1641448799125 ,21,0.667014778
1641448799135 ,21,0.632945538
1641448799145 ,21,0.596451819
1641448799155 ,21,0.563552439
1641448799165 ,21,0.579412997
1641448799175 ,21,0.634669304
1641448799185 ,21,0.725144029
1641448799195 ,21,0.824351907
1641448799205 ,21,0.90752846
1641448799215 ,21,1.016838908
1641448799225 ,21,1.108959556
1641448799235 ,21,1.239233971
1641448799245 ,21,1.18501997
1641448799255 ,21,1.269234776
1641448799265 ,21,1.164403439
1641448799275 ,21,1.174909234
1641448799285 ,21,1.114574075
1641448799295 ,21,1.084171176
1641448799305 ,21,1.120521069
1641448799315 ,21,1.041142583
1641448799325 ,21,1.084087372
1641448799335 ,21,1.077129841
1641448799345 ,21,1.097816348
1641448799355 ,21,1.044838428
1641448799365 ,21,1.023585439
1641448799375 ,21,0.990285456
1641448799385 ,21,0.9330585
1641448799395 ,21,0.958902895
1641448799405 ,21,0.982158363
1641448799415 ,21,1.019983292
1641448799425 ,21,1.046193361
1641448799435 ,21,1.046354175
1641448799445 ,21,1.048243046
1641448799455 ,21,0.945330799
1641448799465 ,21,0.981196344
1641448799475 ,21,0.998226762
1641448799485 ,21,1.019851446
1641448799495 ,21,1.065879464
1641448799505 ,21,1.090036154
1641448799515 ,21,1.128466845
1641448799525 ,21,1.024808526
1641448799535 ,21,1.012353778
1641448799545 ,21,1.02317214
1641448799555 ,21,0.9794631
1641448799565 ,21,0.988947868
1641448799575 ,21,0.993447542
1641448799585 ,21,1.024970293
1641448799595 ,21,1.009827018
1641448799605 ,21,1.059304595
1641448799615 ,21,1.047623992
1641448799625 ,21,1.000786304
1641448799635 ,21,1.005996585
1641448799645 ,21,0.947522938
1641448799655 ,21,1.007113576
1641448799665 ,21,0.962516487
1641448799675 ,21,0.95453757
1641448799685 ,21,0.952591062
1641448799695 ,21,0.979472101
1641448799705 ,21,1.044680595
1641448799715 ,21,1.039136767
1641448799725 ,21,1.066001534
1641448799735 ,21,0.975661337
1641448799745 ,21,1.010334492
1641448799755 ,21,0.968296111
1641448799765 ,21,0.94279021
1641448799775 ,21,0.984937012
1641448799785 ,21,1.004511595
1641448799795 ,21,1.070498705
1641448799805 ,21,1.032601833
1641448799815 ,21,1.018543839
1641448799825 ,21,0.970644414
1641448799835 ,21,1.025884271
1641448799845 ,21,1.012594938
1641448799855 ,21,1.014764667
1641448799865 ,21,0.998805046
1641448799875 ,21,0.921457946
1641448799885 ,21,0.958190262
1641448799895 ,21,0.95908612
1641448799905 ,21,0.973795831
1641448799915 ,21,1.010441184
1641448799925 ,21,1.053294301
1641448799935 ,21,1.04327631
1641448799945 ,21,1.004218459
1641448799955 ,21,0.948242426
1641448799965 ,21,0.954510152
1641448799975 ,21,0.925176382
1641448799985 ,21,0.976705611
1641448799995 ,21,1.016557932
1641448800005 ,21,1.012919545
1641448800015 ,21,1.044543386
1641448800025 ,21,0.973561645
1641448800035 ,21,1.041942954
1641448800045 ,21,0.965157688
1641448800055 ,21,0.980341375
1641448800065 ,21,0.943278253
1641448800075 ,21,0.951775551
1641448800085 ,21,0.940548003
1641448800095 ,21,0.90116787
1641448800105 ,21,0.99636811
1641448800115 ,21,0.971703887
1641448800125 ,21,1.053641438
1641448800135 ,21,1.03121388
1641448800145 ,21,1.03459847
1641448800155 ,21,0.970235646
1641448800165 ,21,0.909724116
1641448800175 ,21,0.923029304
1641448800185 ,21,0.907843053
1641448800195 ,21,0.934310555
1641448800205 ,21,0.94917202
1641448800215 ,21,1.011806011
1641448800225 ,21,1.030900121
1641448800235 ,21,0.982969344
1641448800245 ,21,0.976234376
1641448800255 ,21,0.930221677
1641448800265 ,21,0.921926022
1641448800275 ,21,0.976605654
1641448800285 ,21,0.942103028
1641448800295 ,21,0.979203999
1641448800305 ,21,0.911760211
1641448800315 ,21,0.992104173
1641448800325 ,21,1.008548141
1641448800335 ,21,1.047520399
1641448800345 ,21,0.930352092
1641448800355 ,21,0.713878393
1641448800365 ,21,0.789859772
1641448800375 ,21,0.608845592
1641448800385 ,21,0.706249893
1641448800395 ,21,0.646338046
1641448800405 ,21,0.68898505
1641448800415 ,21,0.690806866
1641448800425 ,21,0.637691736
1641448800435 ,21,0.668213069
1641448800445 ,21,0.564344406
1641448800455 ,21,0.654024959
1641448800465 ,21,0.625335097
1641448800475 ,21,0.699124217
1641448800485 ,21,0.668748021
1641448800495 ,21,0.658690989
1641448800505 ,21,0.649979115
1641448800515 ,21,0.574936032
1641448800525 ,21,0.608185232
1641448800535 ,21,0.60929054
1641448800545 ,21,0.648281634
1641448800555 ,21,0.671653628
1641448800565 ,21,0.671292067
1641448800575 ,21,0.69530803
1641448800585 ,21,0.598278761
1641448800595 ,21,0.596214294
1641448800605 ,21,0.577176154
1641448800615 ,21,0.602192879
1641448800625 ,21,0.645071387
1641448800635 ,21,0.65975219
1641448800645 ,21,0.825351238
1641448800655 ,21,0.861455858
1641448800665 ,21,0.958712697
1641448800675 ,21,1.001199722
1641448800685 ,21,0.972126365
1641448800695 ,21,1.034674644
1641448800705 ,21,0.988390684
1641448800715 ,21,1.051960707
1641448800725 ,21,0.989438593
1641448800735 ,21,1.026465654
1641448800745 ,21,1.046457887
1641448800755 ,21,1.032048821
1641448800765 ,21,1.019342899
1641448800775 ,21,0.984526753
1641448800785 ,21,0.957591057
1641448800795 ,21,0.866734922
1641448800805 ,21,0.909138441
1641448800815 ,21,0.886254966
1641448800825 ,21,0.919591427
1641448800835 ,21,0.930958629
1641448800845 ,21,0.967397869
1641448800855 ,21,0.958448708
1641448800865 ,21,0.9189803
1641448800875 ,21,0.874985337
1641448800885 ,21,0.871790767
1641448800895 ,21,0.871245801
1641448800905 ,21,0.873264253
1641448800915 ,21,0.958648741
1641448800925 ,21,0.942260504
1641448800935 ,21,1.006738424
1641448800945 ,21,0.911630571
1641448800955 ,21,0.953255534
1641448800965 ,21,0.888916373
1641448800975 ,21,0.8862921
1641448800985 ,21,0.891092539
1641448800995 ,21,0.930916488
1641448801005 ,21,0.917553782
1641448801015 ,21,0.843769431
1641448801025 ,21,0.932263851
1641448801035 ,21,0.882811964
1641448801045 ,21,0.972846329
1641448801055 ,21,0.948673308
1641448801065 ,21,0.950487792
1641448801075 ,21,0.909549296
1641448801085 ,21,0.900473416
1641448801095 ,21,0.878898203
1641448801105 ,21,0.78905338
1641448801115 ,21,0.818558991
1641448801125 ,21,0.784076631
1641448801135 ,21,0.743124604
1641448801145 ,21,0.715447247
1641448801155 ,21,0.689305365
1641448801165 ,21,0.719711006
1641448801175 ,21,0.709188223
1641448801185 ,21,0.70358479
1641448801195 ,21,0.644752741
1641448801205 ,21,0.636059821
1641448801215 ,21,0.601676822
1641448801225 ,21,0.594511569
1641448801235 ,21,0.613803029
1641448801245 ,21,0.614513814
1641448801255 ,21,0.59940362
1641448801265 ,21,0.595453918
1641448801275 ,21,0.593458295
1641448801285 ,21,0.539620638
1641448801295 ,21,0.541281343
1641448801305 ,21,0.557523966
1641448801315 ,21,0.583942473
1641448801325 ,21,0.569129765
1641448801335 ,21,0.581423819
1641448801345 ,21,0.538974524
1641448801355 ,21,0.535342276
1641448801365 ,21,0.525090754
1641448801375 ,21,0.556035817
1641448801385 ,21,0.587642848
1641448801395 ,21,0.571046948
1641448801405 ,21,0.567876339
1641448801415 ,21,0.532356143
1641448801425 ,21,0.537929893
1641448801435 ,21,0.554574132
1641448801445 ,21,0.576747954
1641448801455 ,21,0.588616967
1641448801465 ,21,0.558289051
1641448801475 ,21,0.561682105
1641448801485 ,21,0.535661519
1641448801495 ,21,0.528330564
1641448801505 ,21,0.536701262
1641448801515 ,21,0.55031538
1641448801525 ,21,0.582247674
1641448801535 ,22,0.578152597
1641448801545 ,22,0.561966717
1641448801555 ,22,0.573173404
1641448801565 ,22,0.593809128
1641448801575 ,22,0.587733686
1641448801585 ,22,0.603141129
1641448801595 ,22,0.557317913
1641448801605 ,22,0.519230187
1641448801615 ,22,0.541691124
1641448801625 ,22,0.556319952
1641448801635 ,22,0.587167263
1641448801645 ,22,0.560088336
1641448801655 ,22,0.556387544
1641448801665 ,22,0.547852457
1641448801675 ,22,0.517748892
1641448801685 ,22,0.534534156
1641448801695 ,22,0.554162681
1641448801705 ,22,0.583814502
1641448801715 ,22,0.544978201
1641448801725 ,22,0.543201804
1641448801735 ,22,0.526375532
1641448801745 ,22,0.510762274
1641448801755 ,22,0.539697528
1641448801765 ,22,0.543641031
1641448801775 ,22,0.580150723
1641448801785 ,22,0.537095726
1641448801795 ,22,0.522182226
1641448801805 ,22,0.525621235
1641448801815 ,22,0.552066028
1641448801825 ,22,0.604871631
1641448801835 ,22,0.567914307
1641448801845 ,22,0.565614045
1641448801855 ,22,0.539455235
1641448801865 ,22,0.540183663
1641448801875 ,22,0.538654506
1641448801885 ,22,0.57651931
1641448801895 ,22,0.611214578
1641448801905 ,22,0.546492398
1641448801915 ,22,0.577302694
1641448801925 ,22,0.547142565
1641448801935 ,22,0.527279973
1641448801945 ,22,0.528642476
1641448801955 ,22,0.561646283
1641448801965 ,22,0.602542996
1641448801975 ,22,0.550959468
1641448801985 ,22,0.598541498
1641448801995 ,22,0.57500267
1641448802005 ,22,0.577112377
1641448802015 ,22,0.522919655
1641448802025 ,22,0.552001238
1641448802035 ,22,0.556343973
1641448802045 ,22,0.559337676
1641448802055 ,22,0.596015692
1641448802065 ,22,0.550748944
1641448802075 ,22,0.588323355
1641448802085 ,22,0.566636324
1641448802095 ,22,0.551393569
1641448802105 ,22,0.709412158
1641448802115 ,22,0.571620584
1641448802125 ,22,0.749596655
1641448802135 ,22,0.617636263
1641448802145 ,22,0.740172923
1641448802155 ,22,0.636676788
1641448802165 ,22,0.668578982
1641448802175 ,22,0.653056502
1641448802185 ,22,0.623819411
1641448802195 ,22,0.750961781
1641448802205 ,22,0.633424878
1641448802215 ,22,0.768937826
1641448802225 ,22,0.570924282
1641448802235 ,22,0.772414923
1641448802245 ,22,0.592014968
1641448802255 ,22,0.690318227
1641448802265 ,22,0.639563799
1641448802275 ,22,0.649129868
1641448802285 ,22,0.737280607
1641448802295 ,22,0.618745029
1641448802305 ,22,0.712676167
1641448802315 ,22,0.594565392
1641448802325 ,22,0.712992132
1641448802335 ,22,0.620856702
1641448802345 ,22,0.705448091
1641448802355 ,22,0.66208601
1641448802365 ,22,0.7118783
1641448802375 ,22,0.661393762
1641448802385 ,22,0.704611599
1641448802395 ,22,0.669604301
1641448802405 ,22,0.631862342
1641448802415 ,22,0.667792618
1641448802425 ,22,0.63564074
1641448802435 ,22,0.721688211
1641448802445 ,22,0.653132737
1641448802455 ,22,0.789453208
1641448802465 ,22,0.62506485
1641448802475 ,22,0.703517854
1641448802485 ,22,0.57844317
1641448802495 ,22,0.669143379
1641448802505 ,22,0.66494453
1641448802515 ,22,0.70741266
1641448802525 ,22,0.748017788
1641448802535 ,22,0.646615326
1641448802545 ,22,0.700078428
1641448802555 ,22,0.5816921
1641448802565 ,22,0.715789378
1641448802575 ,22,0.603904903
1641448802585 ,22,0.747997344
1641448802595 ,22,0.659596205
1641448802605 ,22,0.76418376
1641448802615 ,22,0.652342796
1641448802625 ,22,0.686186254
1641448802635 ,22,0.638222039
1641448802645 ,22,0.633080184
1641448802655 ,22,0.66283685
1641448802665 ,22,0.600622475
1641448802675 ,22,0.773268461
1641448802685 ,22,0.630764186
1641448802695 ,22,0.790144742
1641448802705 ,22,0.613605738
